source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	ipa_conversion_status	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	errors
source_clean	result_all_converted.clean.csv	6240		338					那边		nha33pien52	nha33pien52				forward_error	<nha33>piẽ52		unknown_final:ha:nha
source_clean	result_all_converted.clean.csv	6305		341					蛮		mhaen52	mhaen52				forward_error	<mhaen52>		unknown_final:haen:mhaen
source_clean	result_all_converted.clean.csv	6306		341					蛮蛮		mhaen33mhaen52	mhaen33mhaen52				forward_error	<mhaen33><mhaen52>		unknown_final:haen:mhaen;unknown_final:haen:mhaen
source_clean	result_all_converted.clean.csv	6325		341					毛		mhau52	mhau52				forward_error	<mhau52>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	6334		342					大约摸		da11iaq1mhoq1	da11iaq1mhoq1				forward_error	da11iaʔ1<mhoq1>		unknown_final:hoq:mhoq
source_clean	result_all_converted.clean.csv	6425		345					大约摸		da11iaq1mhoq1	da11iaq1mhoq1				forward_error	da11iaʔ1<mhoq1>		unknown_final:hoq:mhoq
source_clean	result_all_converted.clean.csv	6443		346					唔有		nh33yeu55	nh33yeu55				forward_error	<nh33>ɦiɤ55		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	6475		347					沿		yen231	yen231				forward_error	<yen231>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	6511		348					末		mheq45	mheq45				forward_error	<mheq45>		unknown_final:heq:mheq
source_clean	result_all_converted.clean.csv	6527		349					末		mheq45	mheq45				forward_error	<mheq45>		unknown_final:heq:mheq
source_clean	result_all_converted.clean.csv	6545		350					唔		nh52	nh52				forward_error	<nh52>		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	6546		350					唔高		nh33kau52	nh33kau52				forward_error	<nh33>kɒ52		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	6556		350					唔		nh52	nh52				forward_error	<nh52>		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	6557		350					呶		nhau52	nhau52				forward_error	<nhau52>		unknown_final:hau:nhau
source_clean	result_all_converted.clean.csv	6558		350					呶		nhau52	nhau52				forward_error	<nhau52>		unknown_final:hau:nhau
source_clean	result_all_converted.clean.csv	6562		351					唔异议		nh33zhi55gni52	nh33zhi55gni52				forward_error	<nh33>ʑi55ȵi52		unknown_final:h:nh
