source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	error_code	why_not_ok	recommended_action
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	976	pdf037_p159_0005	159	37	5	train	low_match	芋节	抬快	gniu11ciq1	gniu11ciq1	ȵy11tɕieʔ1	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ȵy11tɕieʔ1	gniu11tciq1	roundtrip_mismatch	? 2 ?? ciq->tciq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	979	pdf037_p159_0008	159	37	8	test	matched	洋芋奶	洋节奶	yan11gniu55na52	yan11gniu55na52	ɦiaŋ11ȵy55na52	candidate_headword_differs	roundtrip_mismatch	ɦiaŋ11ȵy55na52	yian11gniu55na52	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	980	pdf037_p159_0010	159	37	10	train	low_match	洋蕃薯	洋栝拚	yan11zhiu52	yan11zhiu52	ɦiaŋ11ʑy52	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɦiaŋ11ʑy52	yian11zhiu52	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	985	pdf037_p159_0015	159	37	15	train	low_match	小阳生	小	shiau335yan55san52	shiau335yan55san52	ɕiɒ335ɦiaŋ55saŋ52	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɕiɒ335ɦiaŋ55saŋ52	shiau335yian55san52	roundtrip_mismatch	? 2 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1003	pdf038_p160_0008	160	38	8	train	weak_match	稻械	稻了	dau115ya52	dau115ya52	dɒ115ɦia52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	dɒ115ɦia52	dau115yia52	roundtrip_mismatch	? 2 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1006	pdf038_p160_0011	160	38	11	train	weak_match	闷糠	闷佣	mheen33khaon52	mheen33khaon52	hmẽ33kʰɒŋ52	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<mheen33>kʰɒŋ52		unknown_final:heen:mheen	???? mheen ??? heen ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1011	pdf038_p160_0016	160	38	16	train	low_match	药性萝萄	约性炒徇	yaq1shin55lo55dau52	yaq1shin55lo55dau52	ɦiaʔ1ɕiŋ55lo55dɒ52	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɦiaʔ1ɕiŋ55lo55dɒ52	yiaq1shin55lo55dau52	roundtrip_mismatch	? 1 ?? yaq->yiaq?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1014	pdf038_p160_0019	160	38	19	train	low_match	高脚白	恨	kau33ciaq5baq54	kau33ciaq5baq54	kɒ33tɕiaʔ5baʔ54	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	kɒ33tɕiaʔ5baʔ54	kau33tciaq5baq54	roundtrip_mismatch	? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1019	pdf038_p160_0024	160	38	24	train	matched	鸡毛菜	鸡毛菜	ci33mhau55tshe52	ci33mhau55tshe52	tɕi33hmɤ55tsʰᴇ52	ok	forward_error	tɕi33<mhau55>tsʰᴇ52		unknown_final:hau:mhau	???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1022	pdf038_p160_0027	160	38	27	train	matched	卷心菜	卷心朵	cioen335shin55tshe52	cioen335shin55tshe52	tɕiø̃335ɕiŋ55tsʰᴇ52	candidate_headword_differs	roundtrip_mismatch	tɕiø̃335ɕiŋ55tsʰᴇ52	tcioen335shin55tshe52	roundtrip_mismatch	? 1 ?? cioen->tcioen?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1025	pdf038_p160_0030	160	38	30	train	low_match	油德儿菜	花菜	yeu11teoq5gni55tshe52	yeu11teoq5gni55tshe52	ɦiɤ11təʔ5ȵi55tsʰᴇ52	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɦiɤ11təʔ5ȵi55tsʰᴇ52	yieu11teoq5gni55tshe52	roundtrip_mismatch	? 1 ?? yeu->yieu?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1026	pdf039_p161_0000	161	39	0	train	low_match	油菜	汕菜颠	yeu11tshe55	yeu11tshe55	ɦiɤ11tsʰᴇ55	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɦiɤ11tsʰᴇ55	yieu11tshe55	roundtrip_mismatch	? 1 ?? yeu->yieu?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1027	pdf039_p161_0001	161	39	1	train	weak_match	油菜	汕菜	yeu11tshe55	yeu11tshe55	ɦiɤ11tsʰᴇ55	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	ɦiɤ11tsʰᴇ55	yieu11tshe55	roundtrip_mismatch	? 1 ?? yeu->yieu?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1030	pdf039_p161_0004	161	39	4	train	matched	药芹菜	药芹朵	yaq1jin55tshe52	yaq1jin55tshe52	ɦiaʔ1dʑiŋ55tsʰᴇ52	candidate_headword_differs	roundtrip_mismatch	ɦiaʔ1dʑiŋ55tsʰᴇ52	yiaq1jin55tshe52	roundtrip_mismatch	? 1 ?? yaq->yiaq?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1037	pdf039_p161_0011	161	39	11	train	matched	马兰头	马兰头	mha33laen55deu52	mha33laen55deu52	hma33læ̃55də52	ok	forward_error	<mha33>læ̃55dɤ52		unknown_final:ha:mha	???? mha ??? ha ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1038	pdf039_p161_0012	161	39	12	train	matched	一种野菜	种野菜	iq3tson55ya55tshe52	iq3tson55ya55tshe52	ieʔ3tsoŋ55ɦia55tsʰᴇ52	candidate_headword_differs	roundtrip_mismatch	ieʔ3tsoŋ55ɦia55tsʰᴇ52	iq3tson55yia55tshe52	roundtrip_mismatch	? 3 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1039	pdf039_p161_0013	161	39	13	train	weak_match	韭菜	北菜	cieu335tshe52	cieu335tshe52	tɕiɤ335tsʰᴇ52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	tɕiɤ335tsʰᴇ52	tcieu335tshe52	roundtrip_mismatch	? 1 ?? cieu->tcieu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1040	pdf039_p161_0014	161	39	14	train	matched	韭芽	韭芽	cieu335ngo52	cieu335ngo52	tɕiɤ335ŋo52	ok	roundtrip_mismatch	tɕiɤ335ŋo52	tcieu335ngo52	roundtrip_mismatch	? 1 ?? cieu->tcieu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1041	pdf039_p161_0015	161	39	15	train	matched	黄芽韭菜	黄芽挂菜	huaon33ngo55cieu55tshe52	huaon33ngo55cieu55tshe52	huɒŋ33ŋo55tɕiɤ55tsʰᴇ52	candidate_headword_differs	roundtrip_mismatch	huɒŋ33ŋo55tɕiɤ55tsʰᴇ52	huaon33ngo55tcieu55tshe52	roundtrip_mismatch	? 3 ?? cieu->tcieu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1046	pdf039_p161_0020	161	39	20	train	matched	洋葱头	洋葱头	yan11tshon55deu52	yan11tshon55deu52	ɦiaŋ11tsʰoŋ55dɤ52	ok	roundtrip_mismatch	ɦiaŋ11tsʰoŋ55dɤ52	yian11tshon55deu52	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1047	pdf039_p161_0021	161	39	21	train	matched	生姜	生姜	san33cian52	san33cian52	saŋ33tɕiaŋ52	ok	roundtrip_mismatch	saŋ33tɕiaŋ52	san33tcian52	roundtrip_mismatch	? 2 ?? cian->tcian?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1050	pdf039_p161_0024	161	39	24	train	matched	芥拉头	齐拉头	ka33iha33deu33	ka33iha33deu33	ka33hia33də33	candidate_headword_differs	forward_error	ka33<iha33>dɤ33		unknown_final:iha:iha	???? iha ??? iha ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1051	pdf039_p161_0025	161	39	25	train	weak_match	地滑	地	di11waeq1	di11waeq1	di11ɦuæʔ1	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	di11ɦuæʔ1	di11wuaeq1	roundtrip_mismatch	? 2 ?? waeq->wuaeq?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1059	pdf040_p162_0003	162	40	3	train	weak_match	活芦	活芒	weq1lu52	weq1lu52	ɦueʔ1lu52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	ɦueʔ1lu52	wueq1lu52	roundtrip_mismatch	? 1 ?? weq->wueq?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1060	pdf040_p162_0004	162	40	4	train	matched	长虹豆	长虹豆	tsan335won55deu52	tsan335won55deu52	tsaŋ335ɦuoŋ55dɤ52	ok	roundtrip_mismatch	tsaŋ335ɦuoŋ55dɤ52	tsan335wuon55deu52	roundtrip_mismatch	? 2 ?? won->wuon?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1062	pdf040_p162_0006	162	40	6	train	matched	四季豆	四季豆	sy33ci33deu33	sy33ci33deu33	sɿ33tɕi33dɤ33	ok	roundtrip_mismatch	sɿ33tɕi33dɤ33	sy33tci33deu33	roundtrip_mismatch	? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1087	pdf041_p163_0001	163	41	1	train	weak_match	橘子	橘了	cioeq3tsy55	cioeq3tsy55	tɕiøʔ3tsɿ55	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	tɕiøʔ3tsɿ55	tcioeq3tsy55	roundtrip_mismatch	? 1 ?? cioeq->tcioeq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1088	pdf041_p163_0002	163	41	2	train	weak_match	黄岩蜜橘	赁岩蜜栝	huaon33ngaen55miq5cioeq54	huaon33ngaen55miq5cioeq54	huɒŋ33ŋæ̃55mieʔ5tɕiøʔ54	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	huɒŋ33ŋæ̃55mieʔ5tɕiøʔ54	huaon33ngaen55miq5tcioeq54	roundtrip_mismatch	? 4 ?? cioeq->tcioeq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1089	pdf041_p163_0003	163	41	3	train	matched	金橘	金橘	cin33cioeq5	cin33cioeq5	tɕiŋ33tɕiøʔ5	ok	roundtrip_mismatch	tɕiŋ33tɕiøʔ5	tcin33tcioeq5	roundtrip_mismatch	? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia???????????? 2 ?? cioeq->tcioeq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1096	pdf041_p163_0010	163	41	10	train	matched	洋官枣	洋官枣	yan11kuoen55tsau52	yan11kuoen55tsau52	ɦiaŋ11kuø̃55tsɒ52	ok	roundtrip_mismatch	ɦiaŋ11kuø̃55tsɒ52	yian11kuoen55tsau52	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1099	pdf041_p163_0013	163	41	13	train	weak_match	香蕉	香优	shian33ciau52	shian33ciau52	ɕiaŋ33tɕiɒ52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	ɕiaŋ33tɕiɒ52	shian33tciau52	roundtrip_mismatch	? 2 ?? ciau->tciau?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1109	pdf041_p163_0024	163	41	24	train	matched	黄金瓜	黄金瓜	huaon33cin55kuo52	huaon33cin55kuo52	huɒŋ33tɕiŋ55kuo52	ok	roundtrip_mismatch	huɒŋ33tɕiŋ55kuo52	huaon33tcin55kuo52	roundtrip_mismatch	? 2 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1126	pdf042_p164_0012	164	42	12	train	matched	大红袍	大红袍	da11won11bau11	da11won11bau11	da11ɦuoŋ11bɒ11	ok	roundtrip_mismatch	da11ɦuoŋ11bɒ11	da11wuon11bau11	roundtrip_mismatch	? 2 ?? won->wuon?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1138	pdf043_p165_0000	165	43	0	train	matched	半夜饭	半仪饭	poen33ya33vaen33	poen33ya33vaen33	pø̃33ɦia33væ̃33	candidate_headword_differs	roundtrip_mismatch	pø̃33ɦia33væ̃33	poen33yia33vaen33	roundtrip_mismatch	? 2 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1139	pdf043_p165_0001	165	43	1	train	low_match	夜点心	仪	ya11tien11shin11	ya11tien11shin11	ɦia11tiẽ11ɕiŋ11	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɦia11tiẽ11ɕiŋ11	yia11tien11shin11	roundtrip_mismatch	? 1 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1140	pdf043_p165_0002	165	43	2	train	matched	半夜点心	半夜点心	poen33ya33tien33shin33	poen33ya33tien33shin33	pø̃33ɦia33tiẽ33ɕiŋ33	ok	roundtrip_mismatch	pø̃33ɦia33tiẽ33ɕiŋ33	poen33yia33tien33shin33	roundtrip_mismatch	? 2 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1142	pdf043_p165_0004	165	43	4	train	matched	零食	零食	ihin33zeoq5	ihin33zeoq5	hiŋ33zəʔ5	ok	forward_error	<ihin33>zəʔ5		unknown_final:ihin:ihin	???? ihin ??? ihin ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1153	pdf043_p165_0015	165	43	15	train	weak_match	镬焦	锁焦	woq1ciau52	woq1ciau52	ɦuoʔ1tɕiɒ52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	ɦuoʔ1tɕiɒ52	wuoq1tciau52	roundtrip_mismatch	? 1 ?? woq->wuoq?w- ???/????????? wu-??????????? 2 ?? ciau->tciau?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1154	pdf043_p165_0016	165	43	16	train	weak_match	僵饭	低饭	cian33vaen52	cian33vaen52	tɕiaŋ33væ̃52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	tɕiaŋ33væ̃52	tcian33vaen52	roundtrip_mismatch	? 1 ?? cian->tcian?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1160	pdf043_p165_0022	165	43	22	train	matched	养命汤	养命汤	yan115min55thaon52	yan115min55thaon52	ɦiaŋ115miŋ55tʰɒŋ52	ok	roundtrip_mismatch	ɦiaŋ115miŋ55tʰɒŋ52	yian115min55thaon52	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1167	pdf044_p166_0001	166	44	1	train	matched	花卷	花卷	huo33cioen55	huo33cioen55	huo33tɕiø̃55	ok	roundtrip_mismatch	huo33tɕiø̃55	huo33tcioen55	roundtrip_mismatch	? 2 ?? cioen->tcioen?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1176	pdf044_p166_0010	166	44	10	train	matched	饺子	饺子	ciau335tsy52	ciau335tsy52	tɕiɒ335tsɿ52	ok	roundtrip_mismatch	tɕiɒ335tsɿ52	tciau335tsy52	roundtrip_mismatch	? 1 ?? ciau->tciau?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1177	pdf044_p166_0011	166	44	11	train	low_match	馄饨	锐忳	wen11doen52	wen11doen52	ɦuẽ11dø̃52	non_matched_quality:low_match;candidate_headword_differs	forward_error	<wen11>dø̃52		unknown_final:en:wen	???? wen ??? en ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1178	pdf044_p166_0012	166	44	12	train	matched	肉	肉	gnio11	gnio11	ȵiɒ11	ok	roundtrip_mismatch	ȵiɒ11	gniau11	roundtrip_mismatch	? 1 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1180	pdf044_p166_0014	166	44	14	train	low_match	精	粕	cin52	cin52	tɕiŋ52	bracket_context_review;non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	tɕiŋ52	tcin52	roundtrip_mismatch	? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1182	pdf044_p166_0016	166	44	16	train	matched	牛肉	牛肉	gnieu11gnio55	gnieu11gnio55	ȵiɤ11ȵiɒ55	ok	roundtrip_mismatch	ȵiɤ11ȵiɒ55	gnieu11gniau55	roundtrip_mismatch	? 2 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1183	pdf044_p166_0017	166	44	17	train	matched	羊肉	羊肉	yan11gnio55	yan11gnio55	ɦiaŋ11ȵiɒ55	ok	roundtrip_mismatch	ɦiaŋ11ȵiɒ55	yian11gniau55	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-??????????? 2 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1186	pdf044_p166_0020	166	44	20	train	matched	猪头肉	猪头肉	tsy33deu55gnio52	tsy33deu55gnio52	tsɿ33dɤ55ȵiɒ52	ok	roundtrip_mismatch	tsɿ33dɤ55ȵiɒ52	tsy33deu55gniau52	roundtrip_mismatch	? 3 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1188	pdf044_p166_0022	166	44	22	train	matched	栗子肉	荣子肉	liq1tsy55gnio52	liq1tsy55gnio52	lieʔ1tsɿ55ȵiɒ52	candidate_headword_differs	roundtrip_mismatch	lieʔ1tsɿ55ȵiɒ52	liq1tsy55gniau52	roundtrip_mismatch	? 3 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1189	pdf044_p166_0023	166	44	23	train	matched	槽头肉	柏头肉	za11deu55gnio52	za11deu55gnio52	za11dɤ55ȵiɒ52	candidate_headword_differs	roundtrip_mismatch	za11dɤ55ȵiɒ52	za11deu55gniau52	roundtrip_mismatch	? 3 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1192	pdf044_p166_0026	166	44	26	train	matched	蹄筋	蹄筋	di11cin52	di11cin52	di11tɕiŋ52	ok	roundtrip_mismatch	di11tɕiŋ52	di11tcin52	roundtrip_mismatch	? 2 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1203	pdf045_p167_0009	167	45	9	train	matched	五花肉	五花肉	wu115huo55gnio52	wu115huo55gnio52	ɦu115huo55ȵiɒ52	ok	roundtrip_mismatch	ɦu115huo55ȵiɒ52	wu115huo55gniau52	roundtrip_mismatch	? 3 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	1204	pdf045_p167_0010	167	45	10	train	matched	瞪脯肉	股脯肉	teon33bu33gnio33	teon33bu33gnio33	təŋ33bu33ȵiɒ33	candidate_headword_differs	roundtrip_mismatch	təŋ33bu33ȵiɒ33	teon33bu33gniau33	roundtrip_mismatch	? 3 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
